session_id,student_id,advisor_id,date,duration_minutes,notes,status
1321,674,1,2025-04-07,21,Discussion about academic progress and course selection.,missed
1322,674,1,2025-03-07,24,Discussion about academic progress and course selection.,missed
1323,674,1,2025-03-20,23,Discussion about academic progress and course selection.,rescheduled
1324,675,4,2025-02-21,31,Discussion about academic progress and course selection.,missed
1325,676,5,2025-03-11,22,Discussion about academic progress and course selection.,rescheduled
1326,676,5,2025-03-05,39,Discussion about academic progress and course selection.,missed
1327,676,5,2025-02-26,36,Discussion about academic progress and course selection.,attended
1328,677,2,2025-04-07,42,Discussion about academic progress and course selection.,rescheduled
1329,677,2,2025-03-25,38,Discussion about academic progress and course selection.,missed
1330,677,2,2025-04-10,38,Discussion about academic progress and course selection.,rescheduled
1331,678,5,2025-03-25,36,Discussion about academic progress and course selection.,missed
1332,679,3,2025-01-30,23,Discussion about academic progress and course selection.,missed
1333,679,3,2025-04-04,32,Discussion about academic progress and course selection.,rescheduled
1334,679,3,2025-03-03,22,Discussion about academic progress and course selection.,attended
1335,680,1,2025-02-02,30,Discussion about academic progress and course selection.,missed
1336,680,1,2025-02-09,26,Discussion about academic progress and course selection.,missed
1337,681,2,2025-03-16,20,Discussion about academic progress and course selection.,missed
1338,681,2,2025-03-03,21,Discussion about academic progress and course selection.,missed
1339,681,2,2025-01-23,29,Discussion about academic progress and course selection.,attended
1340,682,4,2025-01-10,30,Discussion about academic progress and course selection.,attended
1341,682,4,2025-03-11,43,Discussion about academic progress and course selection.,rescheduled
1342,683,5,2025-03-12,23,Discussion about academic progress and course selection.,missed
1343,683,5,2025-03-19,37,Discussion about academic progress and course selection.,attended
1344,684,3,2025-01-14,25,Discussion about academic progress and course selection.,missed
1345,684,3,2025-01-18,22,Discussion about academic progress and course selection.,rescheduled
1346,684,3,2025-01-07,34,Discussion about academic progress and course selection.,missed
1347,685,1,2025-02-06,35,Discussion about academic progress and course selection.,missed
1348,685,1,2025-01-20,16,Discussion about academic progress and course selection.,rescheduled
1349,686,5,2025-02-05,17,Discussion about academic progress and course selection.,missed
1350,686,5,2025-02-08,22,Discussion about academic progress and course selection.,missed
1351,686,5,2025-02-09,37,Discussion about academic progress and course selection.,rescheduled
1352,687,1,2025-01-23,24,Discussion about academic progress and course selection.,rescheduled
1353,687,1,2025-03-28,28,Discussion about academic progress and course selection.,attended
1354,687,1,2025-02-07,18,Discussion about academic progress and course selection.,attended
1355,688,5,2025-04-07,41,Discussion about academic progress and course selection.,missed
1356,688,5,2025-03-14,39,Discussion about academic progress and course selection.,attended
1357,689,1,2025-03-15,19,Discussion about academic progress and course selection.,missed
1358,689,1,2025-04-04,19,Discussion about academic progress and course selection.,missed
1359,689,1,2025-01-04,15,Discussion about academic progress and course selection.,attended
1360,690,2,2025-02-23,34,Discussion about academic progress and course selection.,attended
1361,690,2,2025-02-08,28,Discussion about academic progress and course selection.,missed
1365,692,3,2025-03-16,25,Discussion about academic progress and course selection.,attended
1366,692,3,2025-01-22,32,Discussion about academic progress and course selection.,attended
1367,692,3,2025-03-14,38,Discussion about academic progress and course selection.,missed
1368,693,1,2025-01-29,39,Discussion about academic progress and course selection.,missed
1369,693,1,2025-04-09,41,Discussion about academic progress and course selection.,rescheduled
1370,693,1,2025-01-11,34,Discussion about academic progress and course selection.,rescheduled
1371,694,1,2025-02-13,24,Discussion about academic progress and course selection.,missed
1372,695,4,2025-03-15,24,Discussion about academic progress and course selection.,attended
1373,695,4,2025-01-13,34,Discussion about academic progress and course selection.,attended
1374,696,5,2025-04-05,30,Discussion about academic progress and course selection.,rescheduled
1375,696,5,2025-03-09,38,Discussion about academic progress and course selection.,attended
1376,697,5,2025-03-26,27,Discussion about academic progress and course selection.,attended
1377,697,5,2025-01-18,37,Discussion about academic progress and course selection.,rescheduled
1378,697,5,2025-03-03,43,Discussion about academic progress and course selection.,rescheduled
1379,698,2,2025-02-13,19,Discussion about academic progress and course selection.,missed
1380,699,3,2025-01-15,40,Discussion about academic progress and course selection.,rescheduled
1381,699,3,2025-01-27,44,Discussion about academic progress and course selection.,rescheduled
1382,700,5,2025-02-13,16,Discussion about academic progress and course selection.,attended
1383,700,5,2025-02-06,21,Discussion about academic progress and course selection.,rescheduled
1384,700,5,2025-02-06,19,Discussion about academic progress and course selection.,missed
1385,701,3,2025-01-19,34,Discussion about academic progress and course selection.,rescheduled
1386,702,3,2025-03-11,39,Discussion about academic progress and course selection.,missed
1387,702,3,2025-03-23,43,Discussion about academic progress and course selection.,attended
1388,703,4,2025-01-13,40,Discussion about academic progress and course selection.,missed
1389,703,4,2025-02-17,22,Discussion about academic progress and course selection.,missed
1390,703,4,2025-04-01,39,Discussion about academic progress and course selection.,attended
1391,704,1,2025-02-28,40,Discussion about academic progress and course selection.,rescheduled
1392,705,1,2025-04-12,18,Discussion about academic progress and course selection.,missed
1393,706,4,2025-03-20,32,Discussion about academic progress and course selection.,missed
1394,707,5,2025-02-16,23,Discussion about academic progress and course selection.,rescheduled
1395,707,5,2025-04-13,34,Discussion about academic progress and course selection.,missed
1396,707,5,2025-02-13,29,Discussion about academic progress and course selection.,missed
1397,708,5,2025-02-10,26,Discussion about academic progress and course selection.,missed
1398,709,4,2025-01-25,36,Discussion about academic progress and course selection.,attended
1399,709,4,2025-03-09,16,Discussion about academic progress and course selection.,rescheduled
1401,711,1,2025-01-17,33,Discussion about academic progress and course selection.,attended
1402,711,1,2025-03-19,32,Discussion about academic progress and course selection.,missed
1403,712,5,2025-04-07,36,Discussion about academic progress and course selection.,attended
1404,712,5,2025-03-15,26,Discussion about academic progress and course selection.,attended
1405,712,5,2025-01-08,29,Discussion about academic progress and course selection.,rescheduled
1406,713,2,2025-02-06,17,Discussion about academic progress and course selection.,missed
1407,714,3,2025-02-24,17,Discussion about academic progress and course selection.,missed
1408,715,2,2025-02-17,38,Discussion about academic progress and course selection.,rescheduled
1409,715,2,2025-02-06,21,Discussion about academic progress and course selection.,attended
1410,715,2,2025-01-19,15,Discussion about academic progress and course selection.,attended
1411,716,2,2025-01-24,31,Discussion about academic progress and course selection.,rescheduled
1412,717,5,2025-04-11,23,Discussion about academic progress and course selection.,attended
1413,717,5,2025-03-09,23,Discussion about academic progress and course selection.,missed
1414,718,5,2025-04-10,35,Discussion about academic progress and course selection.,missed
1415,719,2,2025-02-15,29,Discussion about academic progress and course selection.,missed
1416,719,2,2025-02-11,34,Discussion about academic progress and course selection.,rescheduled
1417,720,2,2025-01-26,19,Discussion about academic progress and course selection.,rescheduled
1418,720,2,2025-01-26,21,Discussion about academic progress and course selection.,attended
1419,720,2,2025-01-31,34,Discussion about academic progress and course selection.,rescheduled
1420,721,2,2025-03-18,18,Discussion about academic progress and course selection.,rescheduled
1421,721,2,2025-04-10,35,Discussion about academic progress and course selection.,missed
1423,723,3,2025-01-21,39,Discussion about academic progress and course selection.,rescheduled
1424,724,4,2025-01-28,38,Discussion about academic progress and course selection.,attended
1425,724,4,2025-02-02,21,Discussion about academic progress and course selection.,attended
1426,725,1,2025-02-28,16,Discussion about academic progress and course selection.,rescheduled
1427,726,5,2025-01-08,24,Discussion about academic progress and course selection.,attended
1428,726,5,2025-03-22,19,Discussion about academic progress and course selection.,attended
1429,726,5,2025-03-28,36,Discussion about academic progress and course selection.,attended
1430,727,3,2025-02-25,39,Discussion about academic progress and course selection.,rescheduled
1431,728,4,2025-01-26,34,Discussion about academic progress and course selection.,missed
1432,729,5,2025-02-08,38,Discussion about academic progress and course selection.,attended
1433,730,1,2025-02-15,16,Discussion about academic progress and course selection.,missed
1434,731,4,2025-01-24,37,Discussion about academic progress and course selection.,attended
1435,731,4,2025-03-01,26,Discussion about academic progress and course selection.,rescheduled
1436,732,1,2025-02-12,34,Discussion about academic progress and course selection.,attended
1437,732,1,2025-03-06,17,Discussion about academic progress and course selection.,attended
1438,732,1,2025-02-20,40,Discussion about academic progress and course selection.,missed
1439,733,4,2025-01-26,22,Discussion about academic progress and course selection.,missed
1440,733,4,2025-03-10,32,Discussion about academic progress and course selection.,missed
1441,734,2,2025-03-26,19,Discussion about academic progress and course selection.,attended
1442,735,5,2025-03-26,23,Discussion about academic progress and course selection.,missed
1443,735,5,2025-02-17,16,Discussion about academic progress and course selection.,missed
1444,735,5,2025-04-09,34,Discussion about academic progress and course selection.,missed
1445,736,5,2025-02-18,34,Discussion about academic progress and course selection.,rescheduled
1446,737,2,2025-01-28,26,Discussion about academic progress and course selection.,rescheduled
1447,738,1,2025-02-11,35,Discussion about academic progress and course selection.,missed
1448,738,1,2025-01-27,26,Discussion about academic progress and course selection.,missed
1449,738,1,2025-01-07,33,Discussion about academic progress and course selection.,attended
1450,739,4,2025-02-12,26,Discussion about academic progress and course selection.,attended
1451,739,4,2025-01-06,43,Discussion about academic progress and course selection.,rescheduled
1452,739,4,2025-01-20,39,Discussion about academic progress and course selection.,missed
1453,740,4,2025-04-03,24,Discussion about academic progress and course selection.,attended
1454,740,4,2025-03-28,36,Discussion about academic progress and course selection.,missed
1455,741,3,2025-04-02,37,Discussion about academic progress and course selection.,attended
1456,741,3,2025-01-14,29,Discussion about academic progress and course selection.,attended
1457,741,3,2025-02-08,21,Discussion about academic progress and course selection.,missed
1458,742,3,2025-03-12,41,Discussion about academic progress and course selection.,missed
1459,742,3,2025-01-28,22,Discussion about academic progress and course selection.,attended
1460,742,3,2025-03-22,18,Discussion about academic progress and course selection.,rescheduled
1461,743,3,2025-01-08,29,Discussion about academic progress and course selection.,rescheduled
1462,743,3,2025-03-07,34,Discussion about academic progress and course selection.,missed
1464,745,1,2025-02-17,41,Discussion about academic progress and course selection.,missed
1465,745,1,2025-03-14,35,Discussion about academic progress and course selection.,rescheduled
1466,746,5,2025-03-08,39,Discussion about academic progress and course selection.,attended
1467,746,5,2025-01-12,19,Discussion about academic progress and course selection.,attended
1468,746,5,2025-03-17,31,Discussion about academic progress and course selection.,attended
1469,747,5,2025-03-09,30,Discussion about academic progress and course selection.,attended
1470,747,5,2025-01-20,35,Discussion about academic progress and course selection.,missed
1471,748,4,2025-01-30,42,Discussion about academic progress and course selection.,rescheduled
1474,749,4,2025-02-26,28,Discussion about academic progress and course selection.,missed
1475,750,3,2025-03-26,39,Discussion about academic progress and course selection.,rescheduled
1476,751,5,2025-01-08,22,Discussion about academic progress and course selection.,attended
1477,751,5,2025-03-05,42,Discussion about academic progress and course selection.,attended
1478,752,3,2025-01-11,38,Discussion about academic progress and course selection.,missed
1479,752,3,2025-03-08,31,Discussion about academic progress and course selection.,rescheduled
1480,752,3,2025-01-25,27,Discussion about academic progress and course selection.,rescheduled
1481,753,5,2025-04-01,26,Discussion about academic progress and course selection.,rescheduled
1482,753,5,2025-01-24,33,Discussion about academic progress and course selection.,rescheduled
1483,754,3,2025-02-03,21,Discussion about academic progress and course selection.,missed
1484,755,5,2025-04-09,25,Discussion about academic progress and course selection.,attended
1485,755,5,2025-03-28,31,Discussion about academic progress and course selection.,missed
1486,756,3,2025-01-15,23,Discussion about academic progress and course selection.,attended
1487,756,3,2025-03-05,33,Discussion about academic progress and course selection.,attended
1488,757,3,2025-02-14,31,Discussion about academic progress and course selection.,attended
1489,757,3,2025-01-28,39,Discussion about academic progress and course selection.,rescheduled
1490,758,3,2025-02-07,44,Discussion about academic progress and course selection.,missed
1491,758,3,2025-02-04,26,Discussion about academic progress and course selection.,attended
1492,758,3,2025-03-18,44,Discussion about academic progress and course selection.,rescheduled
1493,759,5,2025-01-29,28,Discussion about academic progress and course selection.,attended
1494,759,5,2025-04-07,42,Discussion about academic progress and course selection.,rescheduled
1495,759,5,2025-03-30,26,Discussion about academic progress and course selection.,missed
1496,760,5,2025-02-28,24,Discussion about academic progress and course selection.,attended
1499,762,4,2025-04-02,39,Discussion about academic progress and course selection.,rescheduled
1500,762,4,2025-01-10,38,Discussion about academic progress and course selection.,attended
1501,762,4,2025-02-01,32,Discussion about academic progress and course selection.,missed
1502,763,3,2025-02-25,39,Discussion about academic progress and course selection.,attended
1503,763,3,2025-04-13,31,Discussion about academic progress and course selection.,attended
1504,763,3,2025-01-10,29,Discussion about academic progress and course selection.,rescheduled
1505,764,4,2025-03-14,26,Discussion about academic progress and course selection.,attended
1506,764,4,2025-03-13,20,Discussion about academic progress and course selection.,rescheduled
1507,764,4,2025-02-04,23,Discussion about academic progress and course selection.,rescheduled
1508,765,3,2025-03-24,36,Discussion about academic progress and course selection.,missed
1509,766,3,2025-02-05,33,Discussion about academic progress and course selection.,attended
1510,766,3,2025-04-03,43,Discussion about academic progress and course selection.,missed
1511,766,3,2025-03-23,36,Discussion about academic progress and course selection.,missed
1512,767,2,2025-04-11,36,Discussion about academic progress and course selection.,attended
1513,768,3,2025-03-03,36,Discussion about academic progress and course selection.,rescheduled
1514,769,2,2025-04-11,40,Discussion about academic progress and course selection.,missed
1515,769,2,2025-02-03,41,Discussion about academic progress and course selection.,rescheduled
1516,769,2,2025-02-09,15,Discussion about academic progress and course selection.,missed
1517,770,1,2025-01-15,31,Discussion about academic progress and course selection.,missed
1518,771,2,2025-03-31,29,Discussion about academic progress and course selection.,attended
1519,772,2,2025-01-15,42,Discussion about academic progress and course selection.,missed
1520,772,2,2025-01-19,39,Discussion about academic progress and course selection.,attended
1521,773,1,2025-01-12,34,Discussion about academic progress and course selection.,rescheduled
1522,774,4,2025-01-16,41,Discussion about academic progress and course selection.,attended
1523,774,4,2025-03-21,23,Discussion about academic progress and course selection.,missed
1524,774,4,2025-02-09,23,Discussion about academic progress and course selection.,missed
1525,775,4,2025-01-29,29,Discussion about academic progress and course selection.,attended
1528,777,4,2025-02-07,24,Discussion about academic progress and course selection.,attended
1529,777,4,2025-03-13,40,Discussion about academic progress and course selection.,missed
1530,778,1,2025-01-11,23,Discussion about academic progress and course selection.,rescheduled
1531,778,1,2025-02-05,43,Discussion about academic progress and course selection.,rescheduled
1532,778,1,2025-03-23,40,Discussion about academic progress and course selection.,attended
1533,779,2,2025-02-07,35,Discussion about academic progress and course selection.,attended
1534,779,2,2025-04-13,21,Discussion about academic progress and course selection.,rescheduled
1535,780,5,2025-01-17,16,Discussion about academic progress and course selection.,rescheduled
1536,780,5,2025-03-12,25,Discussion about academic progress and course selection.,rescheduled
1537,780,5,2025-03-16,26,Discussion about academic progress and course selection.,rescheduled
1538,781,2,2025-03-21,41,Discussion about academic progress and course selection.,missed
1539,782,5,2025-03-28,44,Discussion about academic progress and course selection.,missed
1540,782,5,2025-01-20,44,Discussion about academic progress and course selection.,attended
1541,783,4,2025-03-26,36,Discussion about academic progress and course selection.,attended
1542,783,4,2025-01-04,43,Discussion about academic progress and course selection.,attended
1543,784,5,2025-03-31,40,Discussion about academic progress and course selection.,attended
1544,784,5,2025-03-07,29,Discussion about academic progress and course selection.,missed
1545,784,5,2025-01-05,16,Discussion about academic progress and course selection.,attended
1546,785,5,2025-01-24,19,Discussion about academic progress and course selection.,rescheduled
1547,785,5,2025-01-13,30,Discussion about academic progress and course selection.,attended
1548,786,2,2025-03-17,28,Discussion about academic progress and course selection.,attended
1549,786,2,2025-03-22,25,Discussion about academic progress and course selection.,missed
1551,787,3,2025-01-31,31,Discussion about academic progress and course selection.,attended
1553,788,4,2025-01-08,30,Discussion about academic progress and course selection.,rescheduled
1554,788,4,2025-02-02,20,Discussion about academic progress and course selection.,missed
1555,788,4,2025-04-10,17,Discussion about academic progress and course selection.,attended
1556,789,2,2025-03-19,41,Discussion about academic progress and course selection.,attended
1557,789,2,2025-04-12,29,Discussion about academic progress and course selection.,attended
1558,790,2,2025-01-29,20,Discussion about academic progress and course selection.,attended
1559,790,2,2025-02-02,43,Discussion about academic progress and course selection.,attended
1560,791,5,2025-03-18,28,Discussion about academic progress and course selection.,missed
1561,791,5,2025-03-26,21,Discussion about academic progress and course selection.,rescheduled
1562,792,2,2025-03-16,35,Discussion about academic progress and course selection.,missed
1563,793,1,2025-03-02,43,Discussion about academic progress and course selection.,missed
1564,793,1,2025-04-03,24,Discussion about academic progress and course selection.,rescheduled
1565,794,5,2025-01-30,28,Discussion about academic progress and course selection.,missed
1566,794,5,2025-01-13,39,Discussion about academic progress and course selection.,missed
1567,794,5,2025-02-02,24,Discussion about academic progress and course selection.,rescheduled
1568,795,3,2025-02-19,27,Discussion about academic progress and course selection.,missed
1569,795,3,2025-03-11,41,Discussion about academic progress and course selection.,attended
1570,795,3,2025-03-07,37,Discussion about academic progress and course selection.,attended
1571,796,4,2025-04-13,42,Discussion about academic progress and course selection.,missed
1572,797,1,2025-04-07,41,Discussion about academic progress and course selection.,rescheduled
1573,798,5,2025-02-07,18,Discussion about academic progress and course selection.,rescheduled
1574,798,5,2025-01-08,44,Discussion about academic progress and course selection.,attended
1575,799,4,2025-01-19,23,Discussion about academic progress and course selection.,attended
1576,799,4,2025-02-08,26,Discussion about academic progress and course selection.,attended
1577,799,4,2025-01-19,38,Discussion about academic progress and course selection.,missed
1578,800,5,2025-03-03,21,Discussion about academic progress and course selection.,missed
1579,801,1,2025-02-16,31,Discussion about academic progress and course selection.,rescheduled
1580,801,1,2025-02-26,43,Discussion about academic progress and course selection.,missed
1581,802,3,2025-02-25,33,Discussion about academic progress and course selection.,rescheduled
1582,802,3,2025-02-04,16,Discussion about academic progress and course selection.,rescheduled
1583,803,2,2025-04-11,28,Discussion about academic progress and course selection.,attended
1585,803,2,2025-02-19,28,Discussion about academic progress and course selection.,missed
1587,805,2,2025-01-04,23,Discussion about academic progress and course selection.,rescheduled
1588,806,2,2025-01-04,19,Discussion about academic progress and course selection.,rescheduled
1589,806,2,2025-04-05,18,Discussion about academic progress and course selection.,attended
1590,807,5,2025-04-02,22,Discussion about academic progress and course selection.,attended
1591,807,5,2025-03-26,44,Discussion about academic progress and course selection.,missed
1592,808,2,2025-03-29,42,Discussion about academic progress and course selection.,attended
1593,809,3,2025-04-07,38,Discussion about academic progress and course selection.,attended
1594,810,4,2025-02-20,29,Discussion about academic progress and course selection.,missed
1595,810,4,2025-03-06,34,Discussion about academic progress and course selection.,attended
1596,811,5,2025-03-02,33,Discussion about academic progress and course selection.,attended
1597,812,5,2025-04-09,24,Discussion about academic progress and course selection.,attended
1598,812,5,2025-02-07,23,Discussion about academic progress and course selection.,rescheduled
1599,812,5,2025-01-15,30,Discussion about academic progress and course selection.,attended
1600,813,4,2025-02-22,24,Discussion about academic progress and course selection.,rescheduled
1601,813,4,2025-01-28,15,Discussion about academic progress and course selection.,attended
1602,813,4,2025-01-13,28,Discussion about academic progress and course selection.,attended
1603,814,2,2025-02-23,22,Discussion about academic progress and course selection.,attended
1604,814,2,2025-02-03,28,Discussion about academic progress and course selection.,missed
1605,815,3,2025-02-14,35,Discussion about academic progress and course selection.,rescheduled
1606,815,3,2025-01-17,15,Discussion about academic progress and course selection.,missed
1607,815,3,2025-03-12,28,Discussion about academic progress and course selection.,rescheduled
1608,816,1,2025-01-30,34,Discussion about academic progress and course selection.,missed
1609,816,1,2025-03-19,43,Discussion about academic progress and course selection.,attended
1610,816,1,2025-01-05,39,Discussion about academic progress and course selection.,missed
1612,818,5,2025-02-04,16,Discussion about academic progress and course selection.,rescheduled
1613,818,5,2025-03-16,41,Discussion about academic progress and course selection.,missed
1614,818,5,2025-01-10,32,Discussion about academic progress and course selection.,missed
1615,819,4,2025-01-13,44,Discussion about academic progress and course selection.,missed
1616,819,4,2025-03-20,38,Discussion about academic progress and course selection.,rescheduled
1617,820,1,2025-03-09,31,Discussion about academic progress and course selection.,rescheduled
1618,820,1,2025-01-15,22,Discussion about academic progress and course selection.,attended
1619,821,3,2025-04-08,33,Discussion about academic progress and course selection.,rescheduled
1620,821,3,2025-01-31,30,Discussion about academic progress and course selection.,attended
1621,821,3,2025-04-04,44,Discussion about academic progress and course selection.,rescheduled
1622,822,2,2025-03-01,43,Discussion about academic progress and course selection.,missed
1623,822,2,2025-02-05,19,Discussion about academic progress and course selection.,missed
1624,823,5,2025-02-08,32,Discussion about academic progress and course selection.,attended
1625,824,4,2025-04-08,43,Discussion about academic progress and course selection.,rescheduled
1626,824,4,2025-01-29,31,Discussion about academic progress and course selection.,attended
1627,825,4,2025-02-10,17,Discussion about academic progress and course selection.,missed
1628,825,4,2025-02-09,34,Discussion about academic progress and course selection.,missed
1629,825,4,2025-03-13,17,Discussion about academic progress and course selection.,missed
1630,826,5,2025-03-31,40,Discussion about academic progress and course selection.,attended
1631,826,5,2025-04-07,37,Discussion about academic progress and course selection.,missed
1632,827,5,2025-01-16,43,Discussion about academic progress and course selection.,attended
1633,827,5,2025-03-14,37,Discussion about academic progress and course selection.,rescheduled
1634,827,5,2025-02-25,24,Discussion about academic progress and course selection.,missed
1635,828,4,2025-02-04,36,Discussion about academic progress and course selection.,attended
1636,828,4,2025-03-10,38,Discussion about academic progress and course selection.,rescheduled
1637,828,4,2025-03-17,16,Discussion about academic progress and course selection.,rescheduled
1638,829,2,2025-02-01,20,Discussion about academic progress and course selection.,attended
1639,829,2,2025-02-06,23,Discussion about academic progress and course selection.,rescheduled
1640,830,2,2025-04-11,29,Discussion about academic progress and course selection.,rescheduled
1641,831,1,2025-03-16,18,Discussion about academic progress and course selection.,rescheduled
1642,832,5,2025-01-27,39,Discussion about academic progress and course selection.,missed
1643,832,5,2025-01-31,38,Discussion about academic progress and course selection.,missed
1644,833,4,2025-02-05,31,Discussion about academic progress and course selection.,rescheduled
1645,833,4,2025-04-11,32,Discussion about academic progress and course selection.,missed
1646,833,4,2025-03-23,20,Discussion about academic progress and course selection.,rescheduled
1647,834,3,2025-01-13,25,Discussion about academic progress and course selection.,missed
1648,834,3,2025-03-08,31,Discussion about academic progress and course selection.,missed
1649,834,3,2025-01-27,32,Discussion about academic progress and course selection.,rescheduled
1650,835,4,2025-03-25,41,Discussion about academic progress and course selection.,rescheduled
1651,836,4,2025-03-05,21,Discussion about academic progress and course selection.,rescheduled
1652,836,4,2025-03-26,18,Discussion about academic progress and course selection.,attended
1653,837,4,2025-01-16,22,Discussion about academic progress and course selection.,rescheduled
1654,837,4,2025-04-07,15,Discussion about academic progress and course selection.,rescheduled
1655,838,1,2025-02-23,27,Discussion about academic progress and course selection.,attended
1656,838,1,2025-02-13,27,Discussion about academic progress and course selection.,rescheduled
1657,839,2,2025-03-03,20,Discussion about academic progress and course selection.,missed
1658,839,2,2025-04-03,39,Discussion about academic progress and course selection.,rescheduled
1659,840,2,2025-02-11,43,Discussion about academic progress and course selection.,rescheduled
1660,840,2,2025-03-16,34,Discussion about academic progress and course selection.,missed
1661,841,4,2025-01-05,25,Discussion about academic progress and course selection.,attended
1662,842,3,2025-02-11,37,Discussion about academic progress and course selection.,missed
1663,843,4,2025-01-28,17,Discussion about academic progress and course selection.,attended
1664,844,1,2025-01-23,39,Discussion about academic progress and course selection.,missed
1665,844,1,2025-02-17,20,Discussion about academic progress and course selection.,rescheduled
1666,845,2,2025-02-20,20,Discussion about academic progress and course selection.,attended
1667,845,2,2025-04-03,28,Discussion about academic progress and course selection.,attended
1668,845,2,2025-02-08,35,Discussion about academic progress and course selection.,rescheduled
1669,846,5,2025-03-22,21,Discussion about academic progress and course selection.,rescheduled
1670,847,5,2025-02-25,42,Discussion about academic progress and course selection.,rescheduled
1671,847,5,2025-03-30,20,Discussion about academic progress and course selection.,attended
1673,848,5,2025-02-18,39,Discussion about academic progress and course selection.,missed
1674,848,5,2025-03-24,38,Discussion about academic progress and course selection.,missed
1675,848,5,2025-02-19,37,Discussion about academic progress and course selection.,attended
1676,849,5,2025-02-10,15,Discussion about academic progress and course selection.,rescheduled
1677,850,1,2025-01-25,30,Discussion about academic progress and course selection.,rescheduled
1678,850,1,2025-01-21,37,Discussion about academic progress and course selection.,rescheduled
1679,850,1,2025-03-20,28,Discussion about academic progress and course selection.,rescheduled
1680,851,3,2025-02-02,39,Discussion about academic progress and course selection.,rescheduled
1681,852,5,2025-01-31,34,Discussion about academic progress and course selection.,rescheduled
1682,852,5,2025-02-25,37,Discussion about academic progress and course selection.,rescheduled
1683,852,5,2025-04-07,37,Discussion about academic progress and course selection.,missed
1684,853,4,2025-02-12,43,Discussion about academic progress and course selection.,missed
1686,854,1,2025-02-02,27,Discussion about academic progress and course selection.,rescheduled
1687,855,1,2025-01-30,30,Discussion about academic progress and course selection.,rescheduled
1688,856,1,2025-01-23,21,Discussion about academic progress and course selection.,attended
1689,856,1,2025-04-05,24,Discussion about academic progress and course selection.,rescheduled
1690,856,1,2025-03-07,34,Discussion about academic progress and course selection.,rescheduled
1691,857,4,2025-01-30,27,Discussion about academic progress and course selection.,attended
1692,858,4,2025-02-11,31,Discussion about academic progress and course selection.,rescheduled
1693,859,5,2025-04-04,20,Discussion about academic progress and course selection.,rescheduled
1694,859,5,2025-03-03,34,Discussion about academic progress and course selection.,missed
1695,860,4,2025-02-18,41,Discussion about academic progress and course selection.,rescheduled
1696,861,4,2025-03-24,21,Discussion about academic progress and course selection.,rescheduled
1697,862,4,2025-01-27,17,Discussion about academic progress and course selection.,rescheduled
1698,862,4,2025-02-23,23,Discussion about academic progress and course selection.,attended
1699,863,3,2025-02-14,37,Discussion about academic progress and course selection.,missed
1700,864,3,2025-01-06,18,Discussion about academic progress and course selection.,missed
1701,864,3,2025-02-25,34,Discussion about academic progress and course selection.,missed
1702,864,3,2025-02-20,42,Discussion about academic progress and course selection.,missed
1703,865,4,2025-04-10,32,Discussion about academic progress and course selection.,attended
1704,865,4,2025-02-19,39,Discussion about academic progress and course selection.,attended
1705,865,4,2025-04-03,42,Discussion about academic progress and course selection.,attended
1706,866,3,2025-03-06,24,Discussion about academic progress and course selection.,attended
1707,867,2,2025-04-07,16,Discussion about academic progress and course selection.,rescheduled
1708,867,2,2025-03-19,24,Discussion about academic progress and course selection.,rescheduled
1709,867,2,2025-01-18,36,Discussion about academic progress and course selection.,attended
1710,868,4,2025-02-10,40,Discussion about academic progress and course selection.,attended
1711,869,3,2025-04-11,32,Discussion about academic progress and course selection.,rescheduled
1712,870,2,2025-01-24,16,Discussion about academic progress and course selection.,attended
1713,871,2,2025-04-12,35,Discussion about academic progress and course selection.,missed
1714,872,5,2025-04-04,27,Discussion about academic progress and course selection.,attended
1715,872,5,2025-01-09,15,Discussion about academic progress and course selection.,attended
1716,873,3,2025-04-04,37,Discussion about academic progress and course selection.,missed
1717,874,5,2025-01-21,32,Discussion about academic progress and course selection.,missed
1718,875,4,2025-02-01,34,Discussion about academic progress and course selection.,attended
1719,876,3,2025-03-03,18,Discussion about academic progress and course selection.,attended
1720,877,2,2025-01-29,31,Discussion about academic progress and course selection.,rescheduled
1721,877,2,2025-02-28,23,Discussion about academic progress and course selection.,attended
1722,877,2,2025-02-08,17,Discussion about academic progress and course selection.,attended
1723,878,2,2025-03-23,41,Discussion about academic progress and course selection.,attended
1724,879,2,2025-04-08,40,Discussion about academic progress and course selection.,missed
1725,879,2,2025-01-12,24,Discussion about academic progress and course selection.,missed
1726,879,2,2025-01-07,22,Discussion about academic progress and course selection.,missed
1727,880,2,2025-04-13,27,Discussion about academic progress and course selection.,missed
1728,881,5,2025-01-31,38,Discussion about academic progress and course selection.,rescheduled
1729,882,5,2025-02-28,19,Discussion about academic progress and course selection.,missed
1730,882,5,2025-02-28,37,Discussion about academic progress and course selection.,attended
1731,882,5,2025-03-09,33,Discussion about academic progress and course selection.,missed
1732,883,3,2025-01-15,38,Discussion about academic progress and course selection.,rescheduled
1733,883,3,2025-02-07,21,Discussion about academic progress and course selection.,rescheduled
1734,883,3,2025-03-29,22,Discussion about academic progress and course selection.,attended
1735,884,5,2025-02-18,21,Discussion about academic progress and course selection.,missed
1736,884,5,2025-02-17,32,Discussion about academic progress and course selection.,rescheduled
1737,885,4,2025-02-17,44,Discussion about academic progress and course selection.,attended
1738,885,4,2025-03-12,18,Discussion about academic progress and course selection.,missed
