enrollment_id,student_id,course_id,term_id,grade,attendance_rate,last_login,assignment_completion
1839,463,13,2,F,66.49,2025-03-24,45.29
1840,463,1,2,A,74.57,2025-03-30,44.82
1841,463,4,2,D,64.22,2025-03-25,51.99
1842,464,4,2,F,91.36,2025-04-12,75.09
1843,464,11,2,W,76.04,2025-04-05,90.77
1844,464,14,2,A,87.68,2025-04-08,93.97
1845,465,2,2,A,78.91,2025-04-08,94.50
1846,465,11,2,C,88.05,2025-04-11,78.30
1847,465,13,2,B,86.48,2025-04-12,90.58
1848,465,11,2,W,77.66,2025-04-05,79.30
1849,465,14,2,C,91.93,2025-04-11,92.58
1850,466,6,2,F,75.33,2025-03-16,63.39
1851,466,9,2,A,63.55,2025-03-16,57.41
1852,466,3,2,B,58.36,2025-03-26,73.34
1853,466,5,2,D,70.57,2025-03-18,66.29
1854,467,2,2,W,70.42,2025-04-07,79.14
1855,467,2,2,C,73.98,2025-04-04,70.39
1856,467,12,2,B,70.54,2025-04-11,78.87
1857,468,12,2,A,44.73,2025-03-24,61.93
1858,468,13,2,D,43.60,2025-03-30,56.33
1859,468,8,2,W,43.16,2025-03-19,67.86
1860,468,1,2,F,56.81,2025-03-24,71.44
1873,472,9,2,C,74.90,2025-04-06,71.58
1874,472,8,2,C,75.40,2025-04-11,82.25
1875,472,14,2,F,88.17,2025-04-08,73.00
1880,474,4,2,F,72.65,2025-04-05,83.53
1881,474,13,2,C,77.78,2025-04-06,79.91
1882,474,1,2,C,78.57,2025-04-12,92.58
1883,475,7,2,A,72.45,2025-04-07,76.93
1884,475,11,2,B,89.35,2025-04-12,79.99
1885,475,12,2,A,89.08,2025-04-10,91.38
1886,475,10,2,W,79.81,2025-04-08,75.91
1887,475,10,2,B,77.82,2025-04-08,77.13
1888,476,9,2,W,93.06,2025-04-05,79.08
1889,476,9,2,C,87.13,2025-04-04,94.88
1890,476,9,2,D,76.93,2025-04-05,84.52
1891,476,5,2,W,92.59,2025-04-06,72.57
1892,476,8,2,C,94.83,2025-04-06,83.13
1893,477,7,2,B,52.17,2025-03-29,72.88
1894,477,10,2,D,71.65,2025-03-15,63.92
1895,477,7,2,A,56.79,2025-04-02,71.91
1896,477,15,2,D,50.34,2025-03-24,43.26
1897,477,13,2,F,60.87,2025-03-21,64.90
1898,478,3,2,A,71.34,2025-04-09,73.07
1899,478,10,2,A,79.18,2025-04-06,72.43
1900,478,9,2,A,87.96,2025-04-05,85.56
1901,479,14,2,W,92.88,2025-04-11,79.40
1902,479,1,2,C,77.25,2025-04-06,87.24
1903,479,14,2,B,81.37,2025-04-12,91.91
1904,479,3,2,B,78.68,2025-04-10,71.73
1905,480,12,2,W,84.08,2025-04-06,80.12
1906,480,7,2,C,70.53,2025-04-11,70.66
1907,480,12,2,A,75.16,2025-04-06,75.28
1908,481,2,2,B,85.58,2025-04-03,78.45
1909,481,15,2,W,70.15,2025-04-04,77.84
1910,481,10,2,W,84.91,2025-04-12,94.11
1911,481,12,2,A,80.44,2025-04-10,86.86
1912,481,14,2,C,89.12,2025-04-10,72.30
1913,482,1,2,F,59.44,2025-04-01,74.69
1914,482,8,2,W,41.80,2025-03-22,73.55
1915,482,15,2,B,49.69,2025-04-01,59.41
1916,482,13,2,D,75.27,2025-03-28,65.47
1917,483,13,2,F,79.51,2025-04-06,76.59
1918,483,11,2,B,82.08,2025-04-08,77.22
1919,483,6,2,D,85.80,2025-04-08,74.69
1920,484,10,2,F,44.29,2025-03-23,69.71
1921,484,7,2,D,50.07,2025-03-30,73.23
1922,484,5,2,A,57.23,2025-03-16,67.87
1923,484,6,2,D,42.95,2025-03-30,79.20
1924,484,7,2,A,63.76,2025-03-27,61.77
1925,485,8,2,D,54.70,2025-03-20,45.07
1926,485,8,2,A,66.41,2025-03-31,50.89
1927,485,3,2,B,70.58,2025-03-31,47.24
1928,485,12,2,A,56.91,2025-03-17,42.49
1929,486,4,2,F,72.62,2025-04-09,84.30
1930,486,4,2,W,87.95,2025-04-05,89.74
1931,486,11,2,A,93.38,2025-04-05,70.40
1932,486,3,2,W,91.44,2025-04-03,81.72
1933,487,4,2,A,58.38,2025-03-28,73.38
1934,487,10,2,D,63.73,2025-03-26,69.10
1935,487,4,2,F,79.89,2025-03-25,78.95
1936,487,5,2,C,52.80,2025-03-23,40.74
1937,488,5,2,D,44.39,2025-03-21,69.58
1938,488,5,2,B,62.66,2025-03-22,60.52
1939,488,15,2,B,77.99,2025-03-31,77.79
1940,489,12,2,A,46.59,2025-04-01,68.97
1941,489,7,2,W,78.43,2025-03-30,53.01
1942,489,2,2,W,64.68,2025-03-31,45.27
1943,490,9,2,B,67.53,2025-04-03,74.38
1944,490,15,2,D,53.99,2025-03-24,76.00
1945,490,12,2,W,74.22,2025-03-26,72.89
1946,490,11,2,F,45.76,2025-04-02,55.94
1947,491,8,2,A,71.61,2025-04-11,89.66
1948,491,4,2,F,86.92,2025-04-06,74.27
1949,491,2,2,A,73.49,2025-04-10,79.24
1950,492,7,2,W,87.40,2025-04-05,80.25
1951,492,8,2,B,86.70,2025-04-08,81.29
1952,492,12,2,W,84.24,2025-04-11,77.87
1953,492,3,2,D,89.08,2025-04-03,87.49
1954,492,10,2,W,90.88,2025-04-10,73.36
1955,493,8,2,D,71.69,2025-03-30,43.65
1956,493,10,2,W,67.95,2025-03-24,40.10
1957,493,3,2,D,74.52,2025-03-22,74.80
1958,493,1,2,W,61.92,2025-04-02,65.32
1959,493,12,2,A,59.34,2025-03-29,64.65
1960,494,13,2,A,40.09,2025-03-16,52.83
1961,494,1,2,B,49.73,2025-03-20,42.46
1962,494,15,2,C,41.23,2025-04-01,64.88
1963,495,8,2,D,54.57,2025-03-19,50.51
1964,495,7,2,F,73.68,2025-03-17,60.78
1965,495,1,2,W,42.98,2025-03-27,69.97
1966,495,14,2,W,66.39,2025-03-20,43.69
1967,495,12,2,D,44.55,2025-03-15,48.90
1968,496,3,2,A,92.81,2025-04-05,81.55
1969,496,7,2,D,86.08,2025-04-03,73.12
1970,496,12,2,W,90.25,2025-04-11,79.71
1974,498,11,2,A,74.42,2025-04-03,75.01
1975,498,5,2,W,90.42,2025-04-04,70.13
1976,498,1,2,W,81.79,2025-04-04,72.09
1977,498,9,2,A,79.23,2025-04-05,94.76
1978,498,12,2,C,89.38,2025-04-09,87.63
1979,499,10,2,B,78.33,2025-04-04,73.66
1980,499,9,2,W,81.27,2025-04-05,85.66
1981,499,12,2,B,88.70,2025-04-09,84.22
1982,500,10,2,W,77.88,2025-03-30,68.89
1983,500,2,2,F,71.84,2025-04-03,57.64
1984,500,2,2,F,48.13,2025-03-17,51.56
1985,501,4,2,C,78.06,2025-04-11,79.28
1986,501,9,2,B,76.14,2025-04-08,92.37
1987,501,15,2,B,90.07,2025-04-07,83.06
1988,502,14,2,C,88.28,2025-04-10,72.72
1989,502,2,2,C,78.89,2025-04-07,70.36
1990,502,13,2,C,79.93,2025-04-03,80.56
1991,503,4,2,B,86.69,2025-04-05,76.40
1992,503,4,2,A,85.57,2025-04-05,93.62
1993,503,8,2,C,77.00,2025-04-03,73.34
1994,503,13,2,B,80.70,2025-04-04,80.10
1995,503,14,2,D,79.16,2025-04-03,75.88
2001,505,10,2,C,79.28,2025-04-03,70.42
2002,505,10,2,B,81.53,2025-04-10,73.94
2003,505,4,2,B,87.07,2025-04-05,80.20
2004,506,10,2,A,75.17,2025-04-07,72.81
2005,506,6,2,W,73.73,2025-04-03,71.23
2006,506,4,2,C,80.57,2025-04-12,75.26
2007,506,7,2,C,76.27,2025-04-08,79.20
2008,507,13,2,B,77.77,2025-04-09,83.35
2009,507,6,2,C,90.72,2025-04-08,94.92
2010,507,5,2,C,76.63,2025-04-07,93.56
2011,508,8,2,W,43.58,2025-04-03,55.71
2012,508,9,2,C,57.80,2025-03-28,76.98
2013,508,15,2,A,72.52,2025-04-03,54.77
2014,508,10,2,B,50.85,2025-04-03,47.67
2015,509,7,2,F,50.77,2025-03-25,68.69
2016,509,7,2,C,65.53,2025-03-23,73.32
2017,509,4,2,C,67.78,2025-03-26,43.69
2018,509,1,2,F,57.24,2025-03-22,62.07
2019,509,7,2,A,69.87,2025-03-22,48.42
2020,510,3,2,C,55.56,2025-03-20,42.85
2021,510,2,2,F,50.70,2025-04-03,74.33
2022,510,1,2,W,63.83,2025-03-23,77.82
2023,510,6,2,B,52.79,2025-03-24,60.94
2024,511,9,2,D,65.03,2025-03-23,73.01
2025,511,5,2,W,41.70,2025-03-26,50.29
2026,511,1,2,B,66.81,2025-03-24,60.92
2027,511,3,2,A,48.16,2025-03-20,67.92
2028,511,9,2,C,47.62,2025-03-20,41.83
2029,512,7,2,F,54.84,2025-03-18,72.32
2030,512,7,2,C,46.67,2025-03-15,48.79
2031,512,2,2,D,50.76,2025-04-03,43.41
2032,512,3,2,A,66.70,2025-03-31,72.90
2033,512,13,2,B,49.98,2025-03-24,66.47
2034,513,4,2,F,54.49,2025-03-16,74.14
2035,513,13,2,D,60.32,2025-04-01,60.23
2036,513,4,2,F,52.85,2025-03-19,55.54
2037,514,1,2,F,65.07,2025-03-29,44.05
2038,514,7,2,C,65.18,2025-04-01,67.31
2039,514,1,2,A,74.59,2025-04-01,77.68
2040,514,12,2,W,52.13,2025-03-26,61.15
2046,516,1,2,F,90.92,2025-04-12,74.45
2047,516,1,2,A,87.03,2025-04-10,76.49
2048,516,4,2,A,70.24,2025-04-08,84.69
2049,517,5,2,C,88.90,2025-04-08,94.51
2050,517,10,2,D,85.42,2025-04-11,87.44
2051,517,11,2,B,87.19,2025-04-03,83.73
2052,517,7,2,B,84.19,2025-04-09,94.48
2053,517,15,2,F,87.16,2025-04-04,92.82
2054,518,2,2,C,74.67,2025-03-23,42.21
2055,518,5,2,B,54.92,2025-03-31,56.45
2056,518,2,2,F,40.66,2025-03-27,61.45
2057,518,15,2,B,46.41,2025-03-24,57.05
2058,519,15,2,A,42.17,2025-03-17,72.96
2059,519,13,2,A,43.80,2025-03-26,61.59
2060,519,13,2,A,65.49,2025-03-27,56.60
2061,520,4,2,D,44.59,2025-04-03,75.64
2062,520,15,2,F,48.78,2025-03-28,61.93
2063,520,1,2,D,44.09,2025-03-25,41.66
2064,520,4,2,A,71.36,2025-03-22,78.11
2065,520,10,2,D,53.89,2025-04-03,66.54
2066,521,9,2,D,54.21,2025-03-21,54.60
2067,521,4,2,A,48.59,2025-03-17,53.82
2068,521,9,2,C,53.99,2025-03-26,60.25
2069,522,1,2,D,76.88,2025-03-20,72.53
2070,522,6,2,C,59.42,2025-03-22,66.39
2071,522,4,2,A,55.34,2025-03-25,62.52
2072,523,8,2,F,75.10,2025-03-15,67.97
2073,523,2,2,F,66.87,2025-03-30,64.16
2074,523,4,2,W,77.82,2025-03-28,62.87
2084,526,8,2,D,55.70,2025-04-03,74.35
2085,526,6,2,F,69.57,2025-03-27,65.06
2086,526,2,2,A,56.01,2025-03-19,77.88
2087,526,7,2,B,60.63,2025-04-01,77.60
2088,526,7,2,B,79.93,2025-03-29,63.39
2089,527,5,2,B,64.87,2025-04-03,50.72
2090,527,3,2,C,77.29,2025-03-31,51.03
2091,527,3,2,F,78.02,2025-04-01,67.76
2092,527,6,2,B,43.04,2025-03-31,47.21
2093,527,3,2,W,70.62,2025-04-01,59.69
2094,528,12,2,B,83.39,2025-04-09,70.84
2095,528,3,2,W,90.44,2025-04-10,80.66
2096,528,12,2,D,77.55,2025-04-08,86.30
2097,528,3,2,C,85.45,2025-04-05,70.18
2098,528,4,2,B,81.50,2025-04-07,74.72
2099,529,15,2,F,82.97,2025-04-11,74.60
2100,529,5,2,A,71.46,2025-04-07,72.86
2101,529,13,2,C,74.02,2025-04-07,79.92
2105,531,11,2,A,81.89,2025-04-11,74.22
2106,531,12,2,D,81.11,2025-04-12,72.72
2107,531,12,2,A,76.71,2025-04-12,77.02
2108,531,10,2,A,92.15,2025-04-05,72.89
2109,532,4,2,A,75.48,2025-04-04,84.76
2110,532,7,2,A,92.09,2025-04-04,94.17
2111,532,2,2,A,83.10,2025-04-11,86.88
2112,532,10,2,D,71.51,2025-04-08,87.44
2113,532,10,2,W,88.88,2025-04-06,92.50
2114,533,1,2,C,89.61,2025-04-05,74.88
2115,533,4,2,F,79.98,2025-04-05,92.96
2116,533,2,2,A,77.27,2025-04-12,92.18
2117,534,1,2,F,71.27,2025-04-07,70.56
2118,534,11,2,F,85.49,2025-04-06,83.44
2119,534,8,2,W,88.96,2025-04-07,76.21
2120,535,1,2,D,75.71,2025-04-11,84.22
2121,535,15,2,F,77.04,2025-04-03,76.91
2122,535,4,2,D,72.91,2025-04-12,78.66
2123,535,4,2,D,83.41,2025-04-08,82.29
2124,536,3,2,A,43.47,2025-03-18,49.42
2125,536,10,2,D,54.71,2025-03-26,64.29
2126,536,6,2,W,60.04,2025-03-30,72.99
2127,537,15,2,B,70.98,2025-03-29,49.65
2128,537,8,2,F,48.47,2025-03-27,76.62
2129,537,13,2,B,75.13,2025-03-26,42.26
2130,538,8,2,C,50.35,2025-03-29,48.01
2131,538,3,2,A,49.89,2025-03-19,63.30
2132,538,15,2,D,64.73,2025-03-15,74.77
2133,539,7,2,D,61.87,2025-03-24,68.23
2134,539,15,2,A,76.69,2025-04-02,46.97
2135,539,6,2,F,51.98,2025-03-15,77.69
2136,539,13,2,C,44.58,2025-03-25,76.17
2137,540,11,2,B,69.58,2025-03-15,67.78
2138,540,4,2,D,47.04,2025-03-23,41.11
2139,540,9,2,W,77.16,2025-03-20,53.27
2140,540,15,2,D,72.25,2025-03-26,72.66
2141,540,8,2,A,48.44,2025-03-25,50.66
2142,541,15,2,A,78.14,2025-03-16,70.70
2143,541,11,2,D,53.57,2025-03-24,50.04
2144,541,2,2,W,48.21,2025-03-17,42.04
2145,541,11,2,W,48.79,2025-03-26,53.16
2146,542,8,2,C,75.57,2025-04-03,42.50
2147,542,10,2,D,52.21,2025-03-27,64.44
2148,542,14,2,F,71.36,2025-03-23,71.43
2149,543,9,2,A,71.44,2025-04-03,90.00
2150,543,13,2,F,82.79,2025-04-05,89.28
2151,543,14,2,W,89.56,2025-04-05,84.38
2152,543,6,2,W,92.24,2025-04-11,79.34
2153,544,4,2,F,70.93,2025-03-26,46.26
2154,544,4,2,D,57.90,2025-03-19,73.72
2155,544,10,2,F,64.47,2025-03-17,51.64
2156,544,13,2,W,64.64,2025-03-31,49.32
2157,545,7,2,C,77.70,2025-04-04,93.46
2158,545,3,2,C,72.15,2025-04-03,91.43
2159,545,10,2,C,92.85,2025-04-11,76.91
2160,545,12,2,B,92.93,2025-04-10,88.51
2161,546,14,2,A,50.72,2025-04-02,66.49
2162,546,4,2,W,55.37,2025-03-23,57.21
2163,546,4,2,D,53.89,2025-03-24,42.74
2164,547,12,2,F,80.41,2025-04-07,81.10
2165,547,4,2,F,75.39,2025-04-03,90.91
2166,547,13,2,C,76.79,2025-04-06,85.75
2167,548,15,2,B,90.21,2025-04-03,94.25
2168,548,6,2,W,85.36,2025-04-04,79.17
2169,548,5,2,W,89.15,2025-04-08,90.71
2170,549,11,2,A,51.49,2025-03-23,79.34
2171,549,4,2,F,73.32,2025-04-02,42.38
2172,549,3,2,F,55.93,2025-03-18,52.42
2178,551,4,2,D,67.56,2025-03-17,60.45
2179,551,15,2,C,69.38,2025-04-02,71.58
2180,551,14,2,A,47.42,2025-03-15,45.59
2181,551,9,2,D,62.76,2025-04-02,69.78
2182,551,4,2,W,66.59,2025-04-01,69.67
2183,552,9,2,W,89.15,2025-04-09,92.41
2184,552,13,2,D,71.69,2025-04-07,94.03
2185,552,13,2,C,82.47,2025-04-08,89.66
2186,552,6,2,A,72.42,2025-04-09,88.32
2187,553,1,2,F,71.22,2025-04-10,93.11
2188,553,5,2,B,92.83,2025-04-11,80.01
2189,553,13,2,C,91.80,2025-04-08,88.11
2190,553,10,2,A,88.42,2025-04-12,91.93
2191,554,15,2,W,86.69,2025-04-05,91.66
2192,554,5,2,F,83.30,2025-04-04,74.95
2193,554,7,2,C,76.87,2025-04-09,70.07
2194,554,8,2,W,84.00,2025-04-08,84.92
2195,554,2,2,C,88.56,2025-04-06,82.53
2196,555,14,2,W,75.16,2025-04-04,94.49
2197,555,2,2,C,81.22,2025-04-06,89.85
2198,555,1,2,F,89.94,2025-04-05,79.69
2199,556,3,2,F,79.38,2025-04-09,91.44
2200,556,11,2,F,70.27,2025-04-06,88.45
2201,556,5,2,W,86.69,2025-04-10,77.86
2202,556,11,2,D,90.10,2025-04-08,74.70
2203,557,5,2,B,85.01,2025-04-06,79.50
2204,557,3,2,D,92.69,2025-04-12,93.67
2205,557,10,2,F,89.85,2025-04-08,75.60
2206,557,3,2,C,93.31,2025-04-09,83.64
2207,558,7,2,D,75.12,2025-04-03,74.40
2208,558,4,2,F,76.69,2025-04-05,72.80
2209,558,14,2,W,81.02,2025-04-09,89.10
2210,558,14,2,B,83.11,2025-04-07,91.51
2216,560,1,2,A,75.74,2025-04-09,83.81
2217,560,15,2,A,74.40,2025-04-11,91.47
2218,560,10,2,F,72.00,2025-04-08,93.79
2219,561,11,2,W,44.20,2025-03-19,77.77
2220,561,4,2,B,78.40,2025-03-29,79.99
2221,561,6,2,F,65.86,2025-03-17,78.85
2222,561,13,2,D,72.40,2025-03-28,40.18
2223,562,13,2,A,62.50,2025-03-19,49.23
2224,562,8,2,D,55.58,2025-03-15,64.63
2225,562,6,2,B,67.01,2025-03-23,41.48
2226,563,4,2,B,75.97,2025-03-24,62.08
2227,563,1,2,A,60.72,2025-03-19,62.76
2228,563,3,2,A,40.61,2025-03-16,57.03
2229,564,8,2,C,51.06,2025-03-17,54.38
2230,564,9,2,W,74.52,2025-03-28,47.89
2231,564,1,2,C,52.97,2025-03-17,47.28
2232,564,4,2,F,48.90,2025-03-24,40.71
2233,564,15,2,F,65.41,2025-03-31,67.85
2234,565,9,2,B,89.59,2025-04-03,81.97
2235,565,13,2,B,74.59,2025-04-10,79.25
2236,565,2,2,B,90.95,2025-04-11,80.93
2237,565,3,2,C,73.56,2025-04-10,88.59
2238,565,1,2,D,71.42,2025-04-11,80.55
2239,566,8,2,B,78.54,2025-04-01,75.28
2240,566,7,2,F,78.19,2025-04-01,71.55
2241,566,7,2,B,71.92,2025-04-03,60.13
2242,567,13,2,B,72.43,2025-04-04,93.99
2243,567,3,2,A,90.34,2025-04-06,89.26
2244,567,14,2,C,81.11,2025-04-04,75.93
2245,568,10,2,B,70.18,2025-04-11,90.01
2246,568,3,2,F,74.36,2025-04-06,78.24
2247,568,2,2,W,92.90,2025-04-11,81.69
2248,568,14,2,C,75.96,2025-04-04,86.57
2249,569,1,2,C,76.25,2025-04-12,80.61
2250,569,10,2,D,82.42,2025-04-11,86.38
2251,569,6,2,D,72.77,2025-04-08,74.40
2252,569,8,2,C,83.97,2025-04-08,82.61
2253,569,3,2,F,92.68,2025-04-07,82.49
2254,570,8,2,D,71.29,2025-03-21,62.53
2255,570,8,2,D,45.99,2025-04-03,65.29
2256,570,13,2,W,74.78,2025-03-31,64.69
2257,571,12,2,D,78.69,2025-04-10,70.52
2258,571,12,2,C,86.46,2025-04-05,85.42
2259,571,12,2,F,89.82,2025-04-08,89.20
2260,571,8,2,F,72.19,2025-04-09,83.79
2261,572,12,2,D,76.25,2025-04-05,76.95
2262,572,2,2,B,73.07,2025-04-03,73.26
2263,572,7,2,D,88.52,2025-04-12,88.95
2264,572,12,2,A,75.34,2025-04-03,71.23
2265,573,10,2,D,77.57,2025-04-11,84.03
2266,573,6,2,C,90.98,2025-04-03,89.00
2267,573,6,2,D,73.60,2025-04-03,75.25
2271,575,12,2,A,67.50,2025-03-30,48.09
2272,575,5,2,C,68.34,2025-03-20,59.64
2273,575,14,2,D,42.31,2025-03-20,42.86
2274,575,9,2,B,48.31,2025-03-30,59.00
2275,575,11,2,F,71.91,2025-03-22,51.69
2276,576,14,2,W,46.14,2025-03-28,56.38
2277,576,11,2,A,51.49,2025-04-03,44.12
2278,576,1,2,C,66.30,2025-03-25,66.91
2283,578,5,2,B,93.02,2025-04-04,82.09
2284,578,10,2,C,86.94,2025-04-03,89.28
2285,578,12,2,B,91.09,2025-04-07,72.43
2286,578,11,2,A,71.64,2025-04-12,71.79
2287,578,2,2,A,72.02,2025-04-09,76.65
2288,579,5,2,W,78.97,2025-04-12,78.11
2289,579,10,2,F,89.81,2025-04-06,76.11
2290,579,5,2,F,70.84,2025-04-07,79.71
2291,579,11,2,A,85.23,2025-04-07,85.81
2292,579,11,2,W,93.82,2025-04-05,81.28
2293,580,9,2,B,63.13,2025-04-02,58.02
2294,580,7,2,B,54.57,2025-03-15,56.23
2295,580,3,2,B,69.04,2025-03-18,54.02
2296,580,1,2,W,72.93,2025-03-21,50.50
2297,581,12,2,W,82.86,2025-04-09,74.12
2298,581,1,2,F,92.20,2025-04-03,71.92
2299,581,5,2,F,87.49,2025-04-06,82.04
2300,582,15,2,W,78.76,2025-04-07,77.77
2301,582,14,2,D,80.70,2025-04-04,82.12
2302,582,15,2,A,80.41,2025-04-07,70.71
2303,582,12,2,D,90.48,2025-04-08,73.51
2304,583,7,2,C,49.66,2025-03-20,74.04
2305,583,11,2,B,40.91,2025-03-27,68.23
2306,583,11,2,C,67.70,2025-03-30,63.74
2307,583,10,2,F,45.16,2025-03-30,71.66
2308,584,1,2,D,60.67,2025-03-17,63.75
2309,584,12,2,D,51.83,2025-03-31,63.00
2310,584,15,2,A,47.73,2025-03-16,55.23
2311,585,5,2,D,93.31,2025-04-03,79.10
2312,585,5,2,B,89.27,2025-04-05,76.52
2313,585,10,2,F,89.09,2025-04-09,82.03
2314,585,8,2,D,87.46,2025-04-08,74.07
2315,586,14,2,B,77.42,2025-04-12,81.90
2316,586,2,2,B,86.92,2025-04-10,75.44
2317,586,4,2,A,77.50,2025-04-04,73.13
2318,587,12,2,B,91.09,2025-04-07,73.21
2319,587,2,2,A,91.87,2025-04-03,75.61
2320,587,10,2,W,72.39,2025-04-09,70.05
2321,587,10,2,A,93.08,2025-04-11,74.21
2322,587,5,2,W,88.77,2025-04-08,78.54
2323,588,6,2,C,81.64,2025-04-07,82.65
2324,588,2,2,B,90.72,2025-04-03,88.19
2325,588,3,2,C,87.96,2025-04-07,84.36
2326,588,1,2,C,78.28,2025-04-09,82.37
2327,588,14,2,F,91.48,2025-04-07,76.94
2328,589,13,2,C,79.31,2025-04-03,93.63
2329,589,8,2,B,92.28,2025-04-08,84.23
2330,589,7,2,D,86.20,2025-04-04,79.76
2331,590,8,2,B,76.23,2025-03-21,79.55
2332,590,13,2,C,76.29,2025-03-18,66.41
2333,590,10,2,A,67.20,2025-03-19,46.85
2334,590,13,2,A,63.57,2025-03-27,69.27
2335,590,6,2,B,74.66,2025-03-18,40.69
2336,591,10,2,A,80.95,2025-04-03,87.52
2337,591,2,2,D,92.39,2025-04-12,74.33
2338,591,12,2,C,84.47,2025-04-11,92.98
2339,591,9,2,W,71.56,2025-04-07,75.22
2340,591,10,2,D,79.73,2025-04-12,71.10
2341,592,14,2,A,73.90,2025-04-10,91.03
2342,592,1,2,B,85.25,2025-04-09,93.48
2343,592,15,2,A,70.39,2025-04-06,75.58
2344,592,10,2,W,88.18,2025-04-04,93.02
2345,593,6,2,F,76.24,2025-04-08,86.64
2346,593,5,2,W,72.00,2025-04-12,75.36
2347,593,15,2,W,74.72,2025-04-07,73.25
2348,593,15,2,W,82.75,2025-04-11,86.10
2349,593,5,2,C,78.19,2025-04-06,78.75
2350,594,6,2,F,77.04,2025-03-17,43.76
2351,594,4,2,B,42.93,2025-03-17,65.29
2352,594,13,2,W,47.05,2025-03-21,78.85
2353,595,13,2,F,70.21,2025-04-10,82.13
2354,595,1,2,F,71.31,2025-04-07,85.44
2355,595,11,2,B,70.72,2025-04-10,77.23
2356,596,4,2,B,86.84,2025-04-11,89.71
2357,596,12,2,A,92.84,2025-04-10,80.12
2358,596,4,2,D,74.93,2025-04-03,93.04
2359,596,15,2,W,73.53,2025-04-05,82.65
2360,597,10,2,B,43.49,2025-03-17,51.19
2361,597,10,2,A,79.97,2025-03-23,53.38
2362,597,9,2,D,49.45,2025-03-17,75.52
2363,597,2,2,B,63.79,2025-04-03,72.70
2364,597,4,2,A,69.25,2025-04-01,55.79
2365,598,11,2,B,66.17,2025-03-15,72.10
2366,598,5,2,W,47.75,2025-03-29,79.45
2367,598,11,2,B,65.69,2025-03-29,66.84
2368,598,10,2,B,49.88,2025-03-30,43.53
2369,598,14,2,F,51.97,2025-03-22,79.90
2370,599,9,2,A,58.80,2025-03-18,72.77
2371,599,5,2,C,52.05,2025-03-21,50.72
2372,599,13,2,D,61.16,2025-03-21,62.02
2373,599,2,2,A,68.25,2025-03-24,42.94
2374,600,9,2,W,89.57,2025-04-04,87.61
2375,600,1,2,B,93.59,2025-04-07,80.00
2376,600,9,2,B,71.88,2025-04-11,79.99
2377,600,4,2,W,90.91,2025-04-09,74.06
2378,601,1,2,W,49.05,2025-03-26,73.44
2379,601,9,2,D,63.20,2025-03-24,58.73
2380,601,5,2,D,45.45,2025-03-27,54.80
2381,601,6,2,D,67.43,2025-03-16,60.70
2382,601,11,2,C,40.44,2025-04-03,59.91
2383,602,8,2,A,69.66,2025-03-15,54.54
2384,602,1,2,A,76.62,2025-03-19,69.13
2385,602,15,2,F,69.23,2025-03-26,79.68
2386,602,5,2,W,67.59,2025-03-19,64.31
2387,603,10,2,D,87.81,2025-04-12,92.02
2388,603,5,2,F,87.69,2025-04-07,89.27
2389,603,7,2,F,90.61,2025-04-09,77.59
2390,604,5,2,W,81.49,2025-04-09,73.06
2391,604,11,2,D,77.88,2025-04-10,81.48
2392,604,13,2,C,72.69,2025-04-07,89.24
2393,605,10,2,D,71.12,2025-04-05,91.94
2394,605,13,2,C,85.75,2025-04-09,73.48
2395,605,14,2,C,82.64,2025-04-05,87.84
2396,606,3,2,W,76.66,2025-03-15,66.33
2397,606,13,2,A,44.58,2025-03-24,43.11
2398,606,13,2,F,40.68,2025-03-25,60.82
2399,606,10,2,B,43.60,2025-03-17,64.92
2400,607,5,2,W,66.25,2025-03-20,68.79
2401,607,8,2,B,75.11,2025-03-21,77.44
2402,607,4,2,D,57.19,2025-03-16,55.30
2403,608,1,2,W,71.87,2025-03-15,42.73
2404,608,2,2,C,68.80,2025-04-03,64.39
2405,608,10,2,W,61.10,2025-03-31,44.67
2406,608,1,2,D,49.36,2025-04-02,66.83
2407,608,13,2,C,74.95,2025-03-20,45.43
2408,609,5,2,C,71.83,2025-04-09,83.12
2409,609,14,2,W,71.13,2025-04-09,85.76
2410,609,15,2,C,71.64,2025-04-09,83.19
2414,611,12,2,B,92.18,2025-04-05,83.46
2415,611,3,2,B,92.65,2025-04-12,93.36
2416,611,8,2,F,82.01,2025-04-05,72.39
2417,611,14,2,B,72.92,2025-04-08,77.39
2418,611,12,2,A,93.64,2025-04-09,85.36
2419,612,14,2,B,46.58,2025-03-31,63.77
2420,612,4,2,W,78.89,2025-03-18,54.13
2421,612,3,2,B,48.88,2025-03-18,68.09
2422,612,1,2,C,65.01,2025-03-31,63.32
2423,612,5,2,B,44.21,2025-03-18,52.73
2424,613,12,2,B,55.91,2025-03-27,70.75
2425,613,4,2,W,68.17,2025-04-03,47.86
2426,613,13,2,D,40.85,2025-03-24,48.70
2427,614,15,2,C,60.38,2025-03-16,64.41
2428,614,2,2,C,58.71,2025-03-29,63.12
2429,614,12,2,W,58.78,2025-03-21,78.77
2430,614,2,2,W,42.96,2025-03-24,75.63
2431,614,11,2,C,51.63,2025-04-02,77.85
2432,615,1,2,A,75.34,2025-04-06,74.95
2433,615,15,2,C,73.09,2025-04-09,79.07
2434,615,5,2,A,83.85,2025-04-08,70.59
2435,615,15,2,F,90.80,2025-04-05,84.05
